text,images,videos,gender
"দেশের সবচেয়ে বড় অথেনটিক কসমেটিকস রিটেইল চেইন হারল্যান স্টোর এর ব্র্যান্ড অ্যাম্বাসেডর হিসেবে যুক্ত হলেন বিশ্বসেরা অলরাউন্ডার সাকিব আল হাসান। 
হারল্যান-রিমার্ক এর পরিচালক সুপারস্টার শাকিব খান ও বিশ্বসেরা অলরাউন্ডার সাকিব আল হাসান মিলে শুভ উদ্বোধন করলেন হারল্যান স্টোর আয়োজিত “হারল্যান অথেনটিক বিউটি কার্নিভ্যাল ২০২৪"" এর। 
“হারল্যান অথেনটিক বিউটি কার্নিভ্যাল ২০২৪"" এ দেশজুড়ে যেকোনো হারল্যান স্টোর থেকে সর্বনিম্ন দুই হাজার টাকার পণ্য কিনে আপনিও হতে পারেন লাখপতি আর নিশ্চিত লক্ষ লক্… See more",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/228147796988275/?__cft__[0]=AZWYDBVOiQ6SwjSZ47P_bn6LgifLrxh62zq5_Kz9pawRRf_iGU53lY_Bjmo4hpBuNdNxJMZTkVrSNU-uF_8WbRQfwA0BbISqBkaaJTwIZ_CAIe043gmKk51x51kDURPU6uRBK4hm-X67rn3VCMfj4urSI5D0JYMo6Mv8ciab1RdkNhX9kmydSJngNVRXuDrH476LiLPHp5rgQO0NtiRksPFk&__tn__=%2B%3FFH-R'],m
"Gear up level up with SAH75
Series of SAH75 Polo T-Shirt
Online Order visit: www.stepfootwear.com/SAH75
SAH75 Product available in STEP Outlets:… See more","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/432565746_964856311660295_1006441065111677214_n.jpg?stp=dst-jpg_p526x395&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=i9_fhcAVYCkQ7kNvgGziyJS&_nc_ht=scontent.fird1-1.fna&oh=00_AYBe3wu-TYM2D6Un665K21Uytsu1gk6DG9S2kplx6R93Pg&oe=666F41A6', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428712141_964856351660291_7088613606177875025_n.jpg?stp=dst-jpg_p600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Z0sYMvc3-dEQ7kNvgED5uA5&_nc_ht=scontent.fird1-1.fna&oh=00_AYBIEm4Ah4B2pqN09gylvUPg9pW9NGGM6PR_CYoyI1qujg&oe=666F3F76', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/429586552_964856394993620_7801250121535390169_n.jpg?stp=dst-jpg_p600x600&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=qodHXfVHrQEQ7kNvgENozdN&_nc_ht=scontent.fird1-1.fna&oh=00_AYDsxcgDD48-quOnjf5kS9gHFFvtVLbPubg726Ox58esmw&oe=666F4E99', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/432565272_964856434993616_3888802750703083725_n.jpg?stp=dst-jpg_p600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=xrnQFzxdbSwQ7kNvgEKshgr&_nc_ht=scontent.fird1-1.fna&oh=00_AYDCL8dZ5BZkbnWZNQW_rPZSR9HKS3CXJiDx7uwuzbZoKA&oe=666F68E1', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/432540381_964856478326945_7125825474117156739_n.jpg?stp=dst-jpg_p600x600&_nc_cat=102&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ePlNFpujwvQQ7kNvgGghiK4&_nc_ht=scontent.fird1-1.fna&oh=00_AYAB43BiTm3ikYejGyXfeAZpCLFVd2ydyACuDsgoMVNC3A&oe=666F5DBD']",[],m
"I am thrilled to share with you all that I have embarked on an exciting journey as the Brand Ambassador for the renowned authentic cosmetic retail chain, Herlan Store, and the versatile homecare brand, Tylox. I am eager to make a meaningful contribution to the cosmetic and homecare industry in our country through this collaboration. Stay tuned for more updates!
#Herlan #Tylox #SAH75 #Remark #Authentic #KeeperOfAHealthyHome
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428711940_963861041759822_93763300726106276_n.jpg?stp=dst-jpg_p180x540&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ickmdluCHMAQ7kNvgGX2Okp&_nc_ht=scontent.fird1-1.fna&oh=00_AYB7pdyA6brLr1oA85T7tgym9IZzV8_q0g8c0FRvv1OI2g&oe=666F5792'],[],m
"With the series on the line, the Tigers will want to play their best cricket on the field when they take on the Lankans in the 3rd and final T20I.
সিরিজের নির্ধারনীয় পর্যায় এসে, টাইগাররা মাঠে তাদের সেরা ক্রিকেট খেলতে চাইবে যখন তারা তৃতীয় এবং শেষ টি-টোয়েন্টিতে লঙ্কানদের মুখোমুখি হবে।
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431387728_963482558464337_8337543882566025206_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=Yujemf_nYYwQ7kNvgHxP97d&_nc_ht=scontent.fird1-1.fna&oh=00_AYBIhowvegst9QxDTkkIPAn42V8xM6yQ0mRvt7LVM96O7A&oe=666F3CB4'],[],m
"Celebrating the remarkable women who ignite our spirits and shape our world. Happy International Women's Day to all the phenomenal ladies out there, continuing to inspire and lead with grace and strength.
উদযাপন করা হচ্ছে সেই অসাধারণ মহিলাদের যারা আমাদের সাহস ও মনোবল প্রজ্বলিত করে এবং আমাদের জগৎকে রূপ দেয়! অনুপ্রাণিত করা এবং আত্মবিশ্বাস ও শক্তির সাথে এগিয়ে যাওয়া সমস্ত অসাধারণ মহিলাকে আন্তর্জাতিক নারী দিবসের শুভেচ্ছা।
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431841390_963288541817072_8195024247698300968_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=x5FJB4v9tMoQ7kNvgEgLqoN&_nc_ht=scontent.fird1-1.fna&oh=00_AYDLr_qlUZjnr9Q5uOGZtmqFXZWRR-i7IgfLsyxjFXpZzA&oe=666F629A'],[],m
"Today marks the anniversary of Bangabandhu Sheikh Mujibur Rahman's historic speech on 7th March, a beacon of hope that ignited the flames of freedom in the hearts of millions. His words echoed the aspirations of a nation yearning for liberation, paving the path towards a free Bangladesh. Let's honor his legacy by upholding the ideals of unity, democracy, and progress.
আজ ৭ই মার্চ বঙ্গবন্ধু শেখ মুজিবুর রহমানের ঐতিহাসিক ভাষণের বার্ষিকী উদযাপন, যা কোটি মানুষের হৃদয়ে স্বাধীনতার… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431326609_962787211867205_8705248350123078862_n.jpg?stp=dst-jpg_p526x296&_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_ohc=AFXDsh29pjcQ7kNvgE_xNOK&_nc_ht=scontent.fird1-1.fna&oh=00_AYDpVBUoD2NpgWRZGBIXjxEICrFyvn3srZtzz9s08yn1Jg&oe=666F64CC'],[],m
"The Tigers take the 2nd match of the T20I series against Srilanka by 8 wickets. It is now time to focus on the series-deciding final match.
শ্রীলঙ্কার বিপক্ষে টি-টোয়েন্টি সিরিজের ২য় ম্যাচে ৮ উইকেটে জয় নিয়েছে টাইগাররা। এখন সময় এসেছে সিরিজ নির্ধারণী ফাইনাল ম্যাচে ফোকাস করার।
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431350015_962329211913005_7580174877842585897_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ZmAkMM_BztgQ7kNvgFAJpfL&_nc_ht=scontent.fird1-1.fna&oh=00_AYBXVAWwI7IOt4YGMiiDyXhik41rAD1_E0c_O-V_qyCSUQ&oe=666F68DD'],[],m
"The tigers are ready to return to the series after winning the second T20 match against Sri Lanka! 
শ্রীলঙ্কার বিপক্ষে দ্বিতীয় টি-২০টি জিতে সিরিজে ফিরতে প্রস্তুত টাইগাররা। 
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431229554_961765755302684_7700326921857818774_n.jpg?stp=dst-jpg_p526x296&_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lIeN99pZQV4Q7kNvgH9ywEv&_nc_ht=scontent.fird1-1.fna&oh=00_AYBrgPd_E4I3R7DHwIFl4aTRObE9uC6bk7IzvVMx8Z2Hmg&oe=666F3E6D'],[],m
"INTRODUCED AlLROUNDER SHAKIB AL HASAN AS PARTNERSHIP NEW BRAND SAH75.
#SAH75 #ilovestep #shakibalhasan #newbrand
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428689661_961288688683724_8225505225460151303_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=F2iYNaZs7NgQ7kNvgEpDzQe&_nc_ht=scontent.fird1-1.fna&oh=00_AYAky8HqJbmiea4DTym0tBCSpVcV3sLGdP7kKyjFrFJHow&oe=666F4A79'],[],m
"Yamaha Motorcycles Bangladesh - ACI Motors Ltd., The first Social Media Platform from the Automobile Industry of our country to hit 3 million followers on Facebook!
Cordial gratitude to all Yamaha Lovers, customers and the team for this remarkable milestone 
#ItsYamaha 
#RevsYourHeart
#3MyamahaFamily… See more",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/1205183120459552/?__cft__[0]=AZVmS4-b-VPilJWyiMZc5ErKxKdRdL21yZ8snkc9orsygslV-Uzvy2Fw94VE29H1_pgthKSUhyr0lsI7vb0fSVKzCgh8wBbKEmHRYqat_DE1ILezjPBPd-RWUIG1ZUHVKm7tSEni0KaYXZ3SsUUynUL8Ftstyw7PIG3rDaHW1g7pg1uFbnvS5QK5dfBTjBHj5OLm7WRmWs2AmK--k0I7Vfit&__tn__=%2B%3FFH-R'],m
"The Tigers are ready to face the Lankans in the first match of the opening home series of the year.
বছরের প্রারম্ভিক হোম সিরিজের প্রথম ম্যাচে লঙ্কানদের মুখোমুখি হতে প্রস্তুত টাইগাররা।
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/431345932_960676012078325_6926832539959117331_n.jpg?stp=dst-jpg_p526x296&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=7Pk-4NnsbVgQ7kNvgHh_9Qk&_nc_ht=scontent.fird1-1.fna&oh=00_AYA5Vej9vspxdQTpQu8FE_9WAP8KoN4sWTQeBJQiWWhIMw&oe=666F4240'],[],m
"অমর একুশে ফেব্রুয়ারি, মাতৃভাষার জন্য ভাষাশহীদদের আত্মত্যাগের ইতিহাসকে গভীর শ্রদ্ধাভরে স্মরণ করতে আলপনার রঙে রঞ্জিত হলো মাগুরা শহরের দীর্ঘ ৩ কিলোমিটার রাজপথ। মাগুরা শহরকে নতুন করে পরিচ্ছন্ন ও রঙিন আলপনায় সাজিয়ে ঐতিহাসিক দিনটিকে স্মরণীয়  করতে সাকিব আল হাসানের সৌজন্যে মাগুরা শহরের দুইশত স্বেচ্ছাসেবী শিল্পী এবং এশিয়ান পেইন্টস বাংলাদেশ-এর সম্মিলিত প্রচেষ্টার কিছু সুন্দর মুহূর্ত।
#CleanSociety #পরিবর্তনেআমরা #AsianPaintsBangladesh
#SAH75","['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428681252_954884095990850_56372018469143499_n.jpg?stp=dst-jpg_s600x600&_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_ohc=4LS2EwIfSb4Q7kNvgE_GW-n&_nc_ht=scontent.fird1-1.fna&oh=00_AYAsKJMrR-m9w-mCqknyuxUvA0j2JtMlocHNbIZe6mXR6g&oe=666F4491', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428672608_954884125990847_2045694247117892953_n.jpg?stp=dst-jpg_s600x600&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=E_-4GVCsdP8Q7kNvgFAioJS&_nc_ht=scontent.fird1-1.fna&oh=00_AYBQZzmjkAGVq1EJYpMXP95mJ98puKkib8wUgudaVnMGQQ&oe=666F6819', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428698309_954884165990843_1493332599376164148_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=KpjTrQVjYRsQ7kNvgGVMtrR&_nc_ht=scontent.fird1-1.fna&oh=00_AYAaWYpWf10MwKNB5ABtOvTrT0d9Rg9Vxw2cMpN24u2Ecw&oe=666F71BF', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428672885_954884195990840_6704438930791222038_n.jpg?stp=dst-jpg_s600x600&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=gf-412A14AEQ7kNvgFwpc7R&_nc_ht=scontent.fird1-1.fna&oh=00_AYAdLGDfI5jvLjbvRFJI-smC6C5B5hiE-kdY5JEG3QQqbA&oe=666F6696', 'https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428692680_954884235990836_1718122852016268352_n.jpg?stp=dst-jpg_s600x600&_nc_cat=106&ccb=1-7&_nc_sid=5f2048&_nc_ohc=D-kcZGwjReEQ7kNvgEXAVXD&_nc_ht=scontent.fird1-1.fna&oh=00_AYC5kR7AxTvnNarC3LSs5VjNe0GiOIXwVMgU8d4RaQZ7VA&oe=666F693A']",[],m
"ভাষা শহীদদের প্রতি শ্রদ্ধা রেখে সবাইকে জানাই একুশে ফেব্রুয়ারী আন্তর্জাতিক মাতৃভাষা দিবসের আন্তরিক শুভেচ্ছা।
With the deepest tributes to our Language Martyrs, I extend heartfelt regards to all celebrating 21st February's International Mother Language Day.
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/428632845_954590439353549_2779315285275157897_n.jpg?stp=dst-jpg_p526x296&_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_ohc=DyK5oqhwQPQQ7kNvgE6GNyX&_nc_ht=scontent.fird1-1.fna&oh=00_AYBnjNOSVgbq-fbCVCcvbt57FM4l4aP1mienTic7wBz12Q&oe=666F424B'],[],m
"Unleash the all rounder spirit , from the pitch to the streets! Coming soon!
Stay tuned!! #SAH75 #CRICKETLOVER",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/1566762134074971/?__cft__[0]=AZUEcVyzmx6k2B0nPy0Nm5RkC2lOxb24dHs2SAAzPBUb4n0jKTIBCGc-T9h7-eVt3Kz2YEfrlFEaky64eWx4XJOp2PTOPDeUykmjmbIjIfuGenNC3P9TauE-gDoTQZg-DDYGTIvmjr5buzooeRnhMYi0U8uzhGs3_4QBuFbb48WateHvxxkYiBhp5Zoxug-tReINgtGlsvpeMb86n1FvMLdM&__tn__=%2B%3FFH-R'],m
"Gear up for the season with new arrivals from PUMA! 
Visit these PUMA Stores and shop your favorite styles at best prices!… See more",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/1019747832459726/?__cft__[0]=AZVT7aJT2UCXXws-_WfYDXZYjqT-g7Du2jOsfbSNUahPyycU452LgRro_dGoWuRkh51MbP56V21ibQvSa1RjtFJZe-ayJAUo-8s6tZDnZGugYtiySa3tld8Q-G1C2l4QsE6uWYHU7xeKONkLpia-QHMCxHMVqiy1nkNNF7SgWOqVgCXzwUjnpqqPgTIYSpLJWflQ4b7cfls9_VL5svOYSX9O&__tn__=%2B%3FFH-R'],m
"On this day in 2017, the records tumbled when Shakib Al Hasan and Mushfiqur Rahim accumulated a mammoth partnership of 359 runs against New Zealand, putting Bangladesh in an advantageous position. Shakib achieved his personal highest test score of 217 while Mushfiq made 159 during the course of the innings. It remains as the highest partnership for any wicket by Bangladesh, the highest by a visiting team in New Zealand and the fourth highest in the world for the 5th wicket in… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/419661191_932938091518784_5295717660647721722_n.jpg?stp=dst-jpg_p526x296&_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_ohc=lTWSHNxGCmAQ7kNvgHo31zX&_nc_ht=scontent.fird1-1.fna&oh=00_AYDXvX4_LlISyXrsFrYsM7Rk6rgATYPyVX0zJ8hwCnZjuw&oe=666F4A10'],[],m
"Remit Choice Limited celebrates a grand event ""Under The Same Sun"" where world-renowned musicians, philanthropic icons, and business magnates come together to usher in a new era of financial empowerment. 
Beyond the glitz and glamour, the heart of this event lies in its charitable mission championing positive social change with Shahid Afridi, Jahangir Khan, Mohammad Azharuddin, Imran Ur Rehman, Sonu Sood, Shakib Al Hasan.
A huge thanks to our sponsors Bank AL Habib Limited,… See more",[],['https://www.facebook.com/Shakib.Al.Hasan/videos/308034735531401/?__cft__[0]=AZWvlpvhUgv2ry1HkYc9_gak1n-BWgZxQCY9s1Z_UMWGc-TnwHwbfLnr7XpFcTzn08Uoqlebr13ii5sSBjBdX3UQCtYQb5NpvGC-daBdoTUjObgtADQ0zvnNla8go0e0LxYIkrdna2n3sZPKCOSllKwOps5TpkSvqSTNXaB_lPZWsV4v61vjDUf9hSbDr0u3NgZvV2at7IY9Vx69H8cvfQvI&__tn__=%2B%3FFH-R'],m
"তানভীর ভাই এমন একজন মানুষ, যিনি শুধু বড় স্বপ্নই দেখেন না- তা সম্ভব করার জন্য সাহসও রাখেন। বাংলাদেশে ডিজিটাল ব্যাংক শুরু করার স্বপ্নকে অনেকে পাগলামি ভাবলেও তার একাগ্রতা আর প্রচেষ্টায় আজ সেই স্বপ্ন বাস্তব হতে চলেছে। ডিজিটাল ব্যাংকের এই যাত্রায় আমি অংশ নিতে পেরে খুবই আনন্দিত। শুভ জন্মদিন Tanvir A Mishuk  তানভীর ভাই, আপনার জন্য আমার পক্ষ থেকে রইলো আন্তরিক ভালোবাসা আর শুভকামনা। আপনার সাহসী পথচলা আপনার সব স্বপ্নকে সম্ভব করবে, এই আশা রাখি।",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/418962124_932369214909005_8471369839250495790_n.jpg?stp=dst-jpg_p526x296&_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_ohc=x6R-eRaA8-QQ7kNvgFCBSMb&_nc_ht=scontent.fird1-1.fna&oh=00_AYChUoyC3OBzvVxPCtisN0iee02XI-DtdVILdtp4s3Ed4w&oe=666F72A1'],[],m
"I am grateful for the unwavering support in cricket and beyond. Thank you all for keeping your belief in me in my journey, both on the field and now in politics. Your faith will keep on inspiring me to bring the best out of our great nation.
ক্রিকেট এবং এর বাইরেও আপনাদের অটুট সমর্থনের জন্য আমি কৃতজ্ঞ। আমার যাত্রায়, খেলার মাঠে এবং এখন রাজনীতিতে আমার প্রতি আস্থা রাখার জন্য সবাইকে অনেক ধন্যবাদ। আপনাদের বিশ্বাস আমাকে আমাদের মহান জাতি থেকে সেরাটা বের করে আনতে অনুপ্রাণিত করে যাবে।
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/417220872_929824541830139_1183216425855917285_n.jpg?stp=dst-jpg_p526x296&_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_ohc=ne5qtOkTTL0Q7kNvgFso7MO&_nc_ht=scontent.fird1-1.fna&oh=00_AYAZA_pkpOMqgJqyKI2RSRBozgY6Ah_l_TvxxgMzuA4h3g&oe=666F5B25'],[],m
"তানভীর মিশুক ভাইয়ের মতো আমিও বিশ্বাস করি- বাংলাদেশের মানুষ তাঁদের সঠিক নেতৃত্ব বেছে নিতে এবারো ভুল করবে না। বাংলাদেশের স্বপ্ন, সাহস, সমৃদ্ধি ও গৌরবের এই অগ্রযাত্রা অব্যাহত থাকবে, কখনো থেমে যাবে না।
বাংলাদেশের বিজয় আসবেই কারণ আমাদের দাবায়ে রাখা যায় না।
#সব_সম্ভব… See more",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/417124733_929035021909091_6311602009489072405_n.jpg?stp=dst-jpg_s640x640&_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_ohc=p1_xJHf_yWUQ7kNvgFb5-YY&_nc_ht=scontent.fird1-1.fna&oh=00_AYAmO_3P_qsfQ05YluBK7SImBJCHs3KZtKdfsmwG10mRyA&oe=666F7280'],[],m
"সাকিবের নেতৃত্বে উন্নতির পথে মাগুরা।
 জয় বাংলা, জয় বঙ্গবন্ধু
#SAH75",[],['https://www.facebook.com/61554456052312/videos/905592571141745/?__cft__[0]=AZW3LZcIYzmX_pu0dovOq220-ZKfB2RABDdvS8cpXZZrVLcKtmdjp1K3eRCXItJDrcPvMfDWOHwqCA0_arVfMHyl95QnR_itehchUyueXvdUeBc4OvhRDQrahBZ2bCqaiWieTydxnPtlsxzJsGk0Dq5eX7E96trwEABkO0k2qugqqjLQbyYimlw0uU8ZVeZDD-MUYvLM7eeU9uoGUVubce1P_OJpEnbPvH4-z-lrCTqXP5oWHjJ66-_iELXgPBn7WRw&__tn__=%2B%3FFH-y-R'],m
"""আপনাদের কাছে এসেছি, আমার জন্য দোয়া চাইতে"" - সাকিব আল হাসান 
জয় বাংলা, জয় বঙ্গবন্ধু 
#VoteForShakib 
#VoteForBoat",[],['https://www.facebook.com/61554456052312/videos/1364018144509953/?__cft__[0]=AZWqflHAmi6jPSw2gp2bEXd3Qigi51QwG8P8O6sUcTx9Ztt5X_HE6mZFWqu9mUG-d0Rng29H9Jj_Vwf-g3pDOZFAXvXojQjtCzhLJItSxOwNU38zwiKf6N9iQNM9zjnhWqv4dRvWZUExBVE4m1YhqRMHQyOVSFdUdPKSET72O134NlIpvmTtzdxYJ0A8in21ioWrEDluLkUmbu1uatM4TjPXXJRYw5IFgyu8NDv3w_VordNDL-lyMwdoB2wBgWgOMN4&__tn__=%2B%3FFH-y-R'],m
"The Tigers are poised and eager to secure victory in the final game of the T20I series, aiming to clinch it and finish the year on a triumphant note when they take on the Kiwis.
কিউইদের বিপক্ষে বছরটি সফল ভাবে শেষ করার লক্ষ্য রেখে টাইগাররা টি-টোয়েন্টি সিরিজের চূড়ান্ত খেলায় জয় নিশ্চিত করার জন্য প্রস্তুত এবং আগ্রহী।
#SAH75",['https://scontent.fird1-1.fna.fbcdn.net/v/t39.30808-6/415803244_925268912285702_3350549949390821607_n.jpg?stp=dst-jpg_p526x296&_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_ohc=kuX9djmUkRcQ7kNvgHpZKSa&_nc_ht=scontent.fird1-1.fna&oh=00_AYAn88PIoLcZiVaSPcIg5it82uHJsTZeNLVc6ftmhClYcw&oe=666F510D'],[],m
